scholarship_id,scholarship_name,scholarship_id,ministry,scholarship_type,min_class,max_class,min_marks_required,annual_scholarship_amount,income_limit,eligible_category,apply_link,state,application_deadline,processing_time_days,renewal_eligible,hostel_allowance,book_allowance,monthly_stipend,is_haryana_eligible
SCHOL_15326,Saksham Scholarship - Specially Abled (Degree),AICTE_004,aicte,technical degree,Undergraduate,Postgraduate,50,50000,800000,pwd,aicte-india.org,haryana,31-10-2026,74,FALSE,2362,314,4166.666667,TRUE
SCHOL_15373,Pre-Matric Scholarship for Minorities,NSP_004,ministry of minority affairs,pre-matric,8th Pass,10th Pass,0,3500,250000,minority,scholarships.gov.in,haryana,31-10-2026,40,TRUE,2302,1119,291.6666667,TRUE
SCHOL_15376,Post-Matric Scholarship for OBC Students,NSP_008,department of social justice,post-matric,10th Pass,Postgraduate,40,5000,300000,obc,scholarships.gov.in,haryana,31-10-2026,38,FALSE,686,663,416.6666667,TRUE
SCHOL_15379,Pre-Matric Scholarship for OBC Students,NSP_003,department of social justice,pre-matric,8th Pass,10th Pass,0,3500,300000,obc,scholarships.gov.in,haryana,31-10-2026,77,FALSE,2648,1355,291.6666667,TRUE
SCHOL_15381,Swanath Scholarship (Degree),AICTE_006,aicte,technical degree,Undergraduate,Postgraduate,65,40000,500000,all,aicte-india.org,haryana,31-10-2026,34,TRUE,987,612,3333.333333,TRUE
SCHOL_15387,Central Sector Scheme of Scholarship for College & University Students,NSP_012,department of higher education,undergraduate,Undergraduate,Postgraduate,50,10000,450000,all,scholarships.gov.in,haryana,31-10-2026,81,FALSE,2378,96,833.3333333,TRUE
SCHOL_15412,Pre-Matric Scholarship for Minorities,NSP_004,ministry of minority affairs,pre-matric,8th Pass,10th Pass,0,3500,250000,minority,scholarships.gov.in,haryana,31-10-2026,63,FALSE,501,1532,291.6666667,TRUE
SCHOL_15426,Pragati Scholarship Scheme - Girls (Degree),AICTE_002,aicte,technical degree,Undergraduate,Postgraduate,60,50000,600000,female,aicte-india.org,haryana,31-10-2026,43,FALSE,85,360,4166.666667,TRUE
SCHOL_15427,Pre-Matric Scholarship for Minorities,NSP_004,ministry of minority affairs,pre-matric,8th Pass,10th Pass,0,3500,250000,minority,scholarships.gov.in,haryana,31-10-2026,41,TRUE,1347,167,291.6666667,TRUE
SCHOL_15444,Pre-Matric Scholarship for ST Students,NSP_002,department of social justice,pre-matric,8th Pass,10th Pass,0,3500,250000,st,scholarships.gov.in,haryana,31-10-2026,49,TRUE,468,640,291.6666667,TRUE
SCHOL_15448,Pre-Matric Scholarship for Minorities,NSP_004,ministry of minority affairs,pre-matric,8th Pass,10th Pass,0,3500,250000,minority,scholarships.gov.in,haryana,31-10-2026,85,TRUE,646,529,291.6666667,TRUE
SCHOL_15460,Post-Matric Scholarship for Minorities,NSP_009,ministry of minority affairs,post-matric,10th Pass,Postgraduate,40,5000,250000,minority,scholarships.gov.in,haryana,31-10-2026,54,FALSE,438,1631,416.6666667,TRUE
SCHOL_15466,UP Post Matric Scholarship for SC/ST,STATE_UP_001,uttar pradesh government,post-matric,10th Pass,Postgraduate,0,5200,300000,sc/st,myscheme.up.nic.in,haryana,31-10-2026,39,TRUE,2756,1958,433.3333333,TRUE
SCHOL_15468,Railway Scholarship Scheme,SPECIAL_003,ministry of railways,all,8th Pass,Postgraduate,0,8000,500000,railway wards,scholarships.gov.in,haryana,31-10-2026,76,TRUE,207,1626,666.6666667,TRUE
SCHOL_15472,Saksham Scholarship - Specially Abled (Diploma),AICTE_003,aicte,technical diploma,12th Pass,1st Year,40,50000,800000,pwd,aicte-india.org,haryana,31-10-2026,47,FALSE,1573,319,4166.666667,TRUE
SCHOL_15479,Post-Matric Scholarship for Students with Disabilities,NSP_010,department of empowerment of persons with disabilities,post-matric,10th Pass,Postgraduate,40,6000,300000,pwd,scholarships.gov.in,haryana,31-10-2026,61,TRUE,1340,1783,500,TRUE
SCHOL_15480,Pragati Scholarship Scheme - Girls (Diploma),AICTE_001,aicte,technical diploma,12th Pass,1st Year,50,50000,600000,female,aicte-india.org,haryana,31-10-2026,77,FALSE,2227,1184,4166.666667,TRUE
SCHOL_15521,Post-Matric Scholarship for Minorities,NSP_009,ministry of minority affairs,post-matric,10th Pass,Postgraduate,40,5000,250000,minority,scholarships.gov.in,haryana,31-10-2026,32,FALSE,1497,1357,416.6666667,TRUE
SCHOL_15522,Pre-Matric Scholarship for Minorities,NSP_004,ministry of minority affairs,pre-matric,8th Pass,10th Pass,0,3500,250000,minority,scholarships.gov.in,haryana,31-10-2026,89,TRUE,2223,1975,291.6666667,TRUE
SCHOL_15552,Saksham Scholarship - Specially Abled (Degree),AICTE_004,aicte,technical degree,Undergraduate,Postgraduate,50,50000,800000,pwd,aicte-india.org,haryana,31-10-2026,63,TRUE,848,465,4166.666667,TRUE
SCHOL_15562,Pre-Matric Scholarship for Students with Disabilities,NSP_005,department of empowerment of persons with disabilities,pre-matric,8th Pass,10th Pass,0,4000,300000,pwd,scholarships.gov.in,haryana,31-10-2026,33,FALSE,466,1427,333.3333333,TRUE
SCHOL_15586,Saksham Scholarship - Specially Abled (Degree),AICTE_004,aicte,technical degree,Undergraduate,Postgraduate,50,50000,800000,pwd,aicte-india.org,haryana,31-10-2026,69,FALSE,2486,1647,4166.666667,TRUE
SCHOL_15600,Railway Scholarship Scheme,SPECIAL_003,ministry of railways,all,8th Pass,Postgraduate,0,8000,500000,railway wards,scholarships.gov.in,haryana,31-10-2026,56,TRUE,35,724,666.6666667,TRUE
SCHOL_15661,Pre-Matric Scholarship for ST Students,NSP_002,department of social justice,pre-matric,8th Pass,10th Pass,0,3500,250000,st,scholarships.gov.in,haryana,31-10-2026,69,TRUE,2484,1978,291.6666667,TRUE
SCHOL_15684,West Bengal Post Matric Scholarship for SC/ST/OBC,STATE_WB_001,west bengal government,post-matric,10th Pass,Postgraduate,0,4800,250000,sc/st/obc,wbsed.gov.in,haryana,31-10-2026,77,TRUE,1468,1962,400,TRUE
SCHOL_15701,National Fellowship and Scholarship for Higher Education of ST Students,NSP_013,ministry of tribal affairs,postgraduate,Postgraduate,Research,55,15000,500000,st,scholarships.gov.in,haryana,31-10-2026,42,FALSE,2955,983,1250,TRUE
SCHOL_15745,Central Sector Top Class Education SC,SPECIAL_002,department of social justice,undergraduate,Undergraduate,Postgraduate,60,20000,400000,sc,scholarships.gov.in,haryana,31-10-2026,72,FALSE,1048,198,1666.666667,TRUE
SCHOL_15756,Saksham Scholarship - Specially Abled (Diploma),AICTE_003,aicte,technical diploma,12th Pass,1st Year,40,50000,800000,pwd,aicte-india.org,haryana,31-10-2026,47,FALSE,2182,1259,4166.666667,TRUE
SCHOL_15759,PM YASASVI Scheme (OBC/EBC/DNT),SPECIAL_001,department of social justice,school,8th Pass,10th Pass,50,75000,600000,obc/ebc/dnt,scholarships.gov.in,haryana,31-10-2026,44,TRUE,356,486,6250,TRUE
SCHOL_15771,Post-Matric Scholarship for OBC Students,NSP_008,department of social justice,post-matric,10th Pass,Postgraduate,40,5000,300000,obc,scholarships.gov.in,haryana,31-10-2026,39,FALSE,1829,153,416.6666667,TRUE
SCHOL_15791,Saksham Scholarship - Specially Abled (Degree),AICTE_004,aicte,technical degree,Undergraduate,Postgraduate,50,50000,800000,pwd,aicte-india.org,haryana,31-10-2026,76,FALSE,1267,1326,4166.666667,TRUE
SCHOL_15806,Swanath Scholarship (Degree),AICTE_006,aicte,technical degree,Undergraduate,Postgraduate,65,40000,500000,all,aicte-india.org,haryana,31-10-2026,68,FALSE,1107,26,3333.333333,TRUE
SCHOL_15858,Saksham Scholarship - Specially Abled (Degree),AICTE_004,aicte,technical degree,Undergraduate,Postgraduate,50,50000,800000,pwd,aicte-india.org,haryana,31-10-2026,56,FALSE,1407,1986,4166.666667,TRUE
SCHOL_15867,ICAR Scholarship (Agricultural Studies),SPECIAL_004,department of agriculture,undergraduate,Undergraduate,Postgraduate,60,25000,600000,all,icar.org.in,haryana,31-10-2026,32,TRUE,1269,411,2083.333333,TRUE
SCHOL_15889,Post-Matric Scholarship for Students with Disabilities,NSP_010,department of empowerment of persons with disabilities,post-matric,10th Pass,Postgraduate,40,6000,300000,pwd,scholarships.gov.in,haryana,31-10-2026,79,TRUE,2688,364,500,TRUE
SCHOL_15895,ICAR Scholarship (Agricultural Studies),SPECIAL_004,department of agriculture,undergraduate,Undergraduate,Postgraduate,60,25000,600000,all,icar.org.in,haryana,31-10-2026,67,TRUE,2129,800,2083.333333,TRUE
SCHOL_15925,National Means-cum-Merit Scholarship (NMMSS),NSP_011,department of school education,merit-cum-means,8th Pass,12th Pass,55,12000,350000,all,dsel.education.gov.in,haryana,31-10-2026,51,TRUE,2124,1173,1000,TRUE
SCHOL_15944,Pre-Matric Scholarship for Students with Disabilities,NSP_005,department of empowerment of persons with disabilities,pre-matric,8th Pass,10th Pass,0,4000,300000,pwd,scholarships.gov.in,haryana,31-10-2026,40,FALSE,783,1490,333.3333333,TRUE
SCHOL_15970,Pre-Matric Scholarship for OBC Students,NSP_003,department of social justice,pre-matric,8th Pass,10th Pass,0,3500,300000,obc,scholarships.gov.in,haryana,31-10-2026,47,FALSE,2496,1578,291.6666667,TRUE
SCHOL_16007,Central Sector Scheme of Scholarship for College & University Students,NSP_012,department of higher education,undergraduate,Undergraduate,Postgraduate,50,10000,450000,all,scholarships.gov.in,haryana,31-10-2026,89,FALSE,2719,1085,833.3333333,TRUE
SCHOL_16032,Swanath Scholarship (Degree),AICTE_006,aicte,technical degree,Undergraduate,Postgraduate,65,40000,500000,all,aicte-india.org,haryana,31-10-2026,34,TRUE,1214,1318,3333.333333,TRUE
SCHOL_16035,Pre-Matric Scholarship for SC Students,NSP_001,department of social justice,pre-matric,8th Pass,10th Pass,0,3500,250000,sc,scholarships.gov.in,haryana,31-10-2026,37,FALSE,130,400,291.6666667,TRUE
SCHOL_16041,Tamil Nadu Post Matric Scholarship for SC/OBC,STATE_TN_001,tamil nadu government,post-matric,10th Pass,Postgraduate,0,5000,200000,sc/obc,tnscholarship.gov.in,haryana,31-10-2026,78,FALSE,1774,661,416.6666667,TRUE
SCHOL_16052,Pre-Matric Scholarship for ST Students,NSP_002,department of social justice,pre-matric,8th Pass,10th Pass,0,3500,250000,st,scholarships.gov.in,haryana,31-10-2026,75,TRUE,1928,715,291.6666667,TRUE
SCHOL_16093,ICAR Scholarship (Agricultural Studies),SPECIAL_004,department of agriculture,undergraduate,Undergraduate,Postgraduate,60,25000,600000,all,icar.org.in,haryana,31-10-2026,31,FALSE,1026,949,2083.333333,TRUE
SCHOL_16095,Swanath Scholarship (Diploma),AICTE_005,aicte,technical diploma,12th Pass,1st Year,55,40000,500000,all,aicte-india.org,haryana,31-10-2026,66,TRUE,1956,1383,3333.333333,TRUE
SCHOL_16107,Pragati Scholarship Scheme - Girls (Diploma),AICTE_001,aicte,technical diploma,12th Pass,1st Year,50,50000,600000,female,aicte-india.org,haryana,31-10-2026,50,TRUE,2593,1826,4166.666667,TRUE
SCHOL_16113,Pre-Matric Scholarship for SC Students,NSP_001,department of social justice,pre-matric,8th Pass,10th Pass,0,3500,250000,sc,scholarships.gov.in,haryana,31-10-2026,75,TRUE,656,1680,291.6666667,TRUE
SCHOL_16121,Central Sector Scheme of Scholarship for College & University Students,NSP_012,department of higher education,undergraduate,Undergraduate,Postgraduate,50,10000,450000,all,scholarships.gov.in,haryana,31-10-2026,79,TRUE,23,992,833.3333333,TRUE
SCHOL_16126,Post-Matric Scholarship for Students with Disabilities,NSP_010,department of empowerment of persons with disabilities,post-matric,10th Pass,Postgraduate,40,6000,300000,pwd,scholarships.gov.in,haryana,31-10-2026,69,TRUE,2594,555,500,TRUE
SCHOL_16138,Post-Matric Scholarship for Minorities,NSP_009,ministry of minority affairs,post-matric,10th Pass,Postgraduate,40,5000,250000,minority,scholarships.gov.in,haryana,31-10-2026,71,FALSE,1844,962,416.6666667,TRUE
SCHOL_16145,Central Sector Top Class Education SC,SPECIAL_002,department of social justice,undergraduate,Undergraduate,Postgraduate,60,20000,400000,sc,scholarships.gov.in,haryana,31-10-2026,86,TRUE,614,309,1666.666667,TRUE
SCHOL_16148,Saksham Scholarship - Specially Abled (Diploma),AICTE_003,aicte,technical diploma,12th Pass,1st Year,40,50000,800000,pwd,aicte-india.org,haryana,31-10-2026,36,FALSE,1044,1444,4166.666667,TRUE
SCHOL_16152,Post-Matric Scholarship for Students with Disabilities,NSP_010,department of empowerment of persons with disabilities,post-matric,10th Pass,Postgraduate,40,6000,300000,pwd,scholarships.gov.in,haryana,31-10-2026,78,FALSE,326,1242,500,TRUE
SCHOL_16163,Tamil Nadu Post Matric Scholarship for SC/OBC,STATE_TN_001,tamil nadu government,post-matric,10th Pass,Postgraduate,0,5000,200000,sc/obc,tnscholarship.gov.in,haryana,31-10-2026,45,TRUE,2285,925,416.6666667,TRUE
SCHOL_16188,Swanath Scholarship (Degree),AICTE_006,aicte,technical degree,Undergraduate,Postgraduate,65,40000,500000,all,aicte-india.org,haryana,31-10-2026,80,TRUE,662,198,3333.333333,TRUE
SCHOL_16228,Post-Matric Scholarship for Minorities,NSP_009,ministry of minority affairs,post-matric,10th Pass,Postgraduate,40,5000,250000,minority,scholarships.gov.in,haryana,31-10-2026,42,TRUE,2577,1124,416.6666667,TRUE
SCHOL_16230,Pre-Matric Scholarship for ST Students,NSP_002,department of social justice,pre-matric,8th Pass,10th Pass,0,3500,250000,st,scholarships.gov.in,haryana,31-10-2026,48,FALSE,2749,1037,291.6666667,TRUE
SCHOL_16233,Pragati Scholarship Scheme - Girls (Diploma),AICTE_001,aicte,technical diploma,12th Pass,1st Year,50,50000,600000,female,aicte-india.org,haryana,31-10-2026,79,FALSE,419,1510,4166.666667,TRUE
SCHOL_16253,Post-Matric Scholarship for SC Students,NSP_006,department of social justice,post-matric,10th Pass,Postgraduate,40,5000,250000,sc,scholarships.gov.in,haryana,31-10-2026,46,FALSE,2690,1338,416.6666667,TRUE
SCHOL_16269,Prime Minister Scholarship Scheme for Armed Forces,NSP_014,ministry of defence,all,8th Pass,Research,50,12000,600000,armed forces ward,scholarships.gov.in,haryana,31-10-2026,48,FALSE,2443,1822,1000,TRUE
SCHOL_16275,National Scholarship for Postgraduate Studies,UGC_001,ugc,postgraduate,Postgraduate,Research,60,20000,600000,all,ugc.ac.in,haryana,31-10-2026,62,FALSE,303,1069,1666.666667,TRUE
SCHOL_16278,Post-Matric Scholarship for SC Students,NSP_006,department of social justice,post-matric,10th Pass,Postgraduate,40,5000,250000,sc,scholarships.gov.in,haryana,31-10-2026,68,TRUE,1982,728,416.6666667,TRUE
SCHOL_16296,West Bengal Post Matric Scholarship for SC/ST/OBC,STATE_WB_001,west bengal government,post-matric,10th Pass,Postgraduate,0,4800,250000,sc/st/obc,wbsed.gov.in,haryana,31-10-2026,60,FALSE,1635,639,400,TRUE
SCHOL_16314,Pre-Matric Scholarship for SC Students,NSP_001,department of social justice,pre-matric,8th Pass,10th Pass,0,3500,250000,sc,scholarships.gov.in,haryana,31-10-2026,73,FALSE,598,1107,291.6666667,TRUE
SCHOL_16330,Post-Matric Scholarship for Students with Disabilities,NSP_010,department of empowerment of persons with disabilities,post-matric,10th Pass,Postgraduate,40,6000,300000,pwd,scholarships.gov.in,haryana,31-10-2026,59,FALSE,1382,497,500,TRUE
SCHOL_16331,Post-Matric Scholarship for Students with Disabilities,NSP_010,department of empowerment of persons with disabilities,post-matric,10th Pass,Postgraduate,40,6000,300000,pwd,scholarships.gov.in,haryana,31-10-2026,81,TRUE,2389,780,500,TRUE
SCHOL_16368,Swanath Scholarship (Degree),AICTE_006,aicte,technical degree,Undergraduate,Postgraduate,65,40000,500000,all,aicte-india.org,haryana,31-10-2026,80,FALSE,1450,47,3333.333333,TRUE
SCHOL_16376,Post-Matric Scholarship for SC Students,NSP_006,department of social justice,post-matric,10th Pass,Postgraduate,40,5000,250000,sc,scholarships.gov.in,haryana,31-10-2026,84,TRUE,1351,122,416.6666667,TRUE
SCHOL_16396,PM YASASVI Scheme (OBC/EBC/DNT),SPECIAL_001,department of social justice,school,8th Pass,10th Pass,50,75000,600000,obc/ebc/dnt,scholarships.gov.in,haryana,31-10-2026,61,FALSE,632,615,6250,TRUE
SCHOL_16398,Tamil Nadu Post Matric Scholarship for SC/OBC,STATE_TN_001,tamil nadu government,post-matric,10th Pass,Postgraduate,0,5000,200000,sc/obc,tnscholarship.gov.in,haryana,31-10-2026,50,TRUE,2987,1099,416.6666667,TRUE
SCHOL_16421,Post-Matric Scholarship for Minorities,NSP_009,ministry of minority affairs,post-matric,10th Pass,Postgraduate,40,5000,250000,minority,scholarships.gov.in,haryana,31-10-2026,83,TRUE,1048,368,416.6666667,TRUE
SCHOL_16443,Swanath Scholarship (Diploma),AICTE_005,aicte,technical diploma,12th Pass,1st Year,55,40000,500000,all,aicte-india.org,haryana,31-10-2026,55,TRUE,356,1114,3333.333333,TRUE
SCHOL_16458,Swanath Scholarship (Degree),AICTE_006,aicte,technical degree,Undergraduate,Postgraduate,65,40000,500000,all,aicte-india.org,haryana,31-10-2026,58,FALSE,1146,587,3333.333333,TRUE
SCHOL_16462,Swanath Scholarship (Degree),AICTE_006,aicte,technical degree,Undergraduate,Postgraduate,65,40000,500000,all,aicte-india.org,haryana,31-10-2026,38,FALSE,624,1667,3333.333333,TRUE
SCHOL_16473,Ishan Uday Scholarship for NER,UGC_002,ugc,all,8th Pass,Research,50,10000,400000,ner students,ugc.ac.in,haryana,31-10-2026,37,TRUE,863,411,833.3333333,TRUE
SCHOL_16476,Post-Matric Scholarship for OBC Students,NSP_008,department of social justice,post-matric,10th Pass,Postgraduate,40,5000,300000,obc,scholarships.gov.in,haryana,31-10-2026,38,FALSE,433,1956,416.6666667,TRUE
SCHOL_16479,Pre-Matric Scholarship for Students with Disabilities,NSP_005,department of empowerment of persons with disabilities,pre-matric,8th Pass,10th Pass,0,4000,300000,pwd,scholarships.gov.in,haryana,31-10-2026,71,TRUE,650,1787,333.3333333,TRUE
SCHOL_16504,Post-Matric Scholarship for OBC Students,NSP_008,department of social justice,post-matric,10th Pass,Postgraduate,40,5000,300000,obc,scholarships.gov.in,haryana,31-10-2026,72,FALSE,738,1092,416.6666667,TRUE
SCHOL_16525,Central Sector Scheme of Scholarship for College & University Students,NSP_012,department of higher education,undergraduate,Undergraduate,Postgraduate,50,10000,450000,all,scholarships.gov.in,haryana,31-10-2026,82,FALSE,2921,763,833.3333333,TRUE
SCHOL_16546,Pre-Matric Scholarship for Minorities,NSP_004,ministry of minority affairs,pre-matric,8th Pass,10th Pass,0,3500,250000,minority,scholarships.gov.in,haryana,31-10-2026,32,TRUE,1253,1631,291.6666667,TRUE
SCHOL_16574,Central Sector Top Class Education SC,SPECIAL_002,department of social justice,undergraduate,Undergraduate,Postgraduate,60,20000,400000,sc,scholarships.gov.in,haryana,31-10-2026,42,FALSE,380,778,1666.666667,TRUE
SCHOL_16584,Pre-Matric Scholarship for OBC Students,NSP_003,department of social justice,pre-matric,8th Pass,10th Pass,0,3500,300000,obc,scholarships.gov.in,haryana,31-10-2026,61,TRUE,532,1103,291.6666667,TRUE
SCHOL_16591,Post-Matric Scholarship for SC Students,NSP_006,department of social justice,post-matric,10th Pass,Postgraduate,40,5000,250000,sc,scholarships.gov.in,haryana,31-10-2026,77,FALSE,1906,1960,416.6666667,TRUE
SCHOL_16620,Pre-Matric Scholarship for Students with Disabilities,NSP_005,department of empowerment of persons with disabilities,pre-matric,8th Pass,10th Pass,0,4000,300000,pwd,scholarships.gov.in,haryana,31-10-2026,58,TRUE,762,1582,333.3333333,TRUE
SCHOL_16634,Pre-Matric Scholarship for ST Students,NSP_002,department of social justice,pre-matric,8th Pass,10th Pass,0,3500,250000,st,scholarships.gov.in,haryana,31-10-2026,63,TRUE,363,884,291.6666667,TRUE
SCHOL_16641,Central Sector Top Class Education SC,SPECIAL_002,department of social justice,undergraduate,Undergraduate,Postgraduate,60,20000,400000,sc,scholarships.gov.in,haryana,31-10-2026,65,FALSE,2888,49,1666.666667,TRUE
SCHOL_16647,Pre-Matric Scholarship for Students with Disabilities,NSP_005,department of empowerment of persons with disabilities,pre-matric,8th Pass,10th Pass,0,4000,300000,pwd,scholarships.gov.in,haryana,31-10-2026,60,TRUE,2808,533,333.3333333,TRUE
SCHOL_16657,Post-Matric Scholarship for OBC Students,NSP_008,department of social justice,post-matric,10th Pass,Postgraduate,40,5000,300000,obc,scholarships.gov.in,haryana,31-10-2026,54,TRUE,2783,1062,416.6666667,TRUE
